매출,기준_년_코드,상권_구분_코드_명,상권_코드,상권_코드_명,시간대,분기,총 상주인구 수,총 가구 수,총_직장인구_수,시간대_생활인구_수,관공서_수,은행_수,백화점_수,숙박_시설_수,area,시간대_버스_승하차승객수,시간대_지하철_승하차승객수,지하철역_수,평일_생활인구_평균,주말_생활인구_평균,상권내_총_아파트_세대_수,배후지_총_아파트_세대_수,면적당_버스정류장_수,면적당_점포_수,면적당_집객시설_수,직장인구/상주인구,점포수,아파트_단지_수,아파트_가격_1_억_미만_세대_수,아파트_가격_1_억_세대_수,아파트_가격_2_억_세대_수,아파트_가격_3_억_세대_수,아파트_가격_4_억_세대_수,아파트_가격_5_억_세대_수,아파트_가격_6_억_이상_세대_수,총_생활인구_수,월요일_생활인구_수,화요일_생활인구_수,수요일_생활인구_수,목요일_생활인구_수,금요일_생활인구_수,토요일_생활인구_수,일요일_생활인구_수,집객시설_수,연령대_10_생활인구_수,연령대_20_생활인구_수,연령대_30_생활인구_수,연령대_40_생활인구_수,연령대_50_생활인구_수,연령대_60_이상_생활인구_수,버스정류장_수
441468.4524,2020,골목상권,2110971,선정릉역 4번,1,3,3836,2425,1542,222244,1,1,0,4,133221,0,0,0,134334.8,111264,1637,2865.712109,0,0.600505926,0.525442685,0.40198123,,,,,,,,,,,,,,,,,,,,,,,,,
13316.31884,2020,골목상권,2110972,강남세브란스병원미래의학연구센터,1,3,1995,1013,2628,67016,0,0,0,0,46603,0,0,0,33369.8,30480.5,630,2865.051706,0,0.643735382,0.429156921,1.317293233,,,,,,,,,,,,,,,,,,,,,,,,,
114360.4692,2020,골목상권,2110974,언주중학교,1,3,1479,770,292,185718,0,0,0,0,35150,0,0,0,109115.6,98755,535,2864.790279,0,1.706970128,0.568990043,0.197430696,,,,,,,,,,,,,,,,,,,,,,,,,
93593.99457,2020,골목상권,2110975,매봉역 1번,1,3,944,361,10837,56042,0,0,0,0,52363,8311,7555,1,41217.2,39490.5,250,2864.529159,0.572923629,1.145847259,2.100719974,11.47987288,,,,,,,,,,,,,,,,,,,,,,,,,
36389.84239,2020,골목상권,2110976,언북초등학교,1,3,2011,1046,578,174889,0,0,0,0,55724,0,0,0,126370.6,108895,476,2864.886166,0,1.076735338,0.358911779,0.287419194,,,,,,,,,,,,,,,,,,,,,,,,,
51427.33816,2020,골목상권,2110977,논현로18길,1,3,707,335,148,32014,0,0,0,0,17287,0,0,0,20058.6,17201,108,2864.893612,0,5.20622433,0,0.209335219,,,,,,,,,,,,,,,,,,,,,,,,,
67900.47464,2020,골목상권,2110980,개포지구대옆,1,3,2707,1114,663,139710,0,0,0,0,85827,0,0,0,77256.6,67897.5,679,2865.290737,0,0.349540354,0.233026903,0.244920576,,,,,,,,,,,,,,,,,,,,,,,,,
152896.1051,2020,골목상권,2110981,국악고교사거리,1,3,2105,876,361,140411,0,0,0,0,67409,691,0,0,75033.6,72492,543,2865.536903,0.593392574,1.335133291,1.038437004,0.171496437,,,,,,,,,,,,,,,,,,,,,,,,,
26878.68478,2020,골목상권,2110982,강남구보훈회관,1,3,837,409,166,58802,0,0,0,1,19865,0,0,0,30688.6,32057,844,2865.454279,0,0.503397936,0.503397936,0.19832736,,,,,,,,,,,,,,,,,,,,,,,,,
125321.721,2020,골목상권,2110983,국립국악고등학교,1,3,2836,1257,783,123815,1,0,0,0,56041,0,0,0,60867,57733,602,2864.949056,0,0.535322353,0.713763138,0.276093089,,,,,,,,,,,,,,,,,,,,,,,,,
83406.01812,2020,골목상권,2110984,포이초등학교(개포목련어린이공원),1,3,4522,1948,1556,322151,0,0,0,1,137097,223,0,0,136647,132774,1079,2865.202573,0.072941056,0.875292676,1.021174789,0.344095533,,,,,,,,,,,,,,,,,,,,,,,,,
135846.0326,2020,골목상권,2110985,청담근린공원,1,3,980,472,1338,72076,0,0,0,0,43265,0,0,0,45843.8,40910.5,239,2865.265105,0,0.693401133,0.231133711,1.365306122,,,,,,,,,,,,,,,,,,,,,,,,,
73670.48913,2020,골목상권,2110988,청담역 3번,1,3,1340,480,1594,35191,0,0,0,0,79185,0,24672,1,26772.6,26296,345,2865.563301,0,0.378859633,0.631432721,1.189552239,,,,,,,,,,,,,,,,,,,,,,,,,
117604.3164,2020,골목상권,2110989,대치동아우편취급국,1,3,1575,908,444,143955,2,0,0,3,40587,0,0,0,104013,83059,671,2865.946966,0,2.217458792,1.724690172,0.281904762,,,,,,,,,,,,,,,,,,,,,,,,,
98996.39915,2020,골목상권,2110992,도곡초등학교,1,3,8040,3724,2179,491004,2,0,0,1,138866,0,0,0,263059.2,288035.5,1927,2865.317885,0,1.296213616,0.57609494,0.2710199,,,,,,,,,,,,,,,,,,,,,,,,,
38665.42391,2020,골목상권,2110994,개포고등학교,1,3,1706,744,494,191347,1,0,0,4,61589,0,0,0,89081.8,85755.5,321,2863.850906,0,0.974199938,2.760233159,0.289566237,,,,,,,,,,,,,,,,,,,,,,,,,
43771.31884,2020,골목상권,2110995,봉은사역 4번,1,3,2888,1115,5085,152676,0,0,0,0,122756,5,0,0,80714.2,80878,893,2864.086897,0.081462413,0.24438724,0.570236893,1.760734072,,,,,,,,,,,,,,,,,,,,,,,,,
47214.5942,2020,골목상권,2110996,대치2동주민센터,1,3,1545,729,1959,164310,1,0,0,0,112840,0,0,0,108410.8,102977,727,2863.736809,0.088621056,0.265863169,0.354484225,1.267961165,,,,,,,,,,,,,,,,,,,,,,,,,
226543.0792,2020,골목상권,2110997,대청초등학교,1,3,7401,3439,1724,843823,0,2,0,6,236963,8606,0,0,376414.6,361136.5,739,2862.900729,0.548608855,0.886214303,2.152234737,0.232941494,,,,,,,,,,,,,,,,,,,,,,,,,
234568,2020,골목상권,2110999,윗방죽마을공원,1,3,3125,2339,268,19725,0,1,0,0,239796,2599,0,0,11704.8,12535,17,2862.680871,0.166808454,0.250212681,0.166808454,0.08576,,,,,,,,,,,,,,,,,,,,,,,,,
0,2020,골목상권,2111000,대왕초등학교(세곡동사거리서남측),1,3,458,199,39,3315,0,0,0,0,52892,550,0,0,8372,7872.5,0,2862.920955,0.189064509,0.567193526,0.945322544,0.085152838,,,,,,,,,,,,,,,,,,,,,,,,,
0,2020,골목상권,2111002,한국교통안전공단 강남자동차검사소,1,3,317,0,317,0,0,0,0,0,59240,617,0,0,8.4,66,0,2863.737741,0.168804862,0.506414585,0.506414585,1,,,,,,,,,,,,,,,,,,,,,,,,,
137463.1649,2020,골목상권,2110949,한남IC,1,4,564,281,1683,62156,0,0,0,0,62126,0,0,0,48256,40918.5,112,2863.737741,0,0.965779223,0.482889611,2.984042553,,,,,,,,,,,,,,,,,,,,,,,,,
92178.30435,2020,골목상권,2110951,신사은행나무공원,1,4,979,574,273,132045,0,0,0,0,29000,0,0,0,87944,72718.5,161,2863.928227,0,1.034482759,0.344827586,0.278855975,,,,,,,,,,,,,,,,,,,,,,,,,
140522.221,2020,골목상권,2110952,논현목련공원,1,4,868,571,117,51590,0,0,0,0,21629,0,0,0,24291.8,24552.5,257,2864.653124,0,1.387026677,0.924684451,0.134792627,,,,,,,,,,,,,,,,,,,,,,,,,
26777.27899,2020,골목상권,2110954,국기원,1,4,448,303,636,41906,0,0,0,2,39798,0,0,0,58139.8,54275,34,2864.879364,0,0.753806724,0.753806724,1.419642857,,,,,,,,,,,,,,,,,,,,,,,,,
248003.9097,2020,골목상권,2110955,논현초등학교,1,4,7089,4515,3430,704867,0,0,0,0,190912,0,0,0,402306.8,377699,2056,2865.766538,0,1.519024472,0.62856185,0.483848216,,,,,,,,,,,,,,,,,,,,,,,,,
177715.3496,2020,골목상권,2110957,언북중학교,1,4,1761,1088,1251,173881,0,0,0,0,94815,0,0,0,143751.8,96399.5,529,2864.778925,0,0.632811264,0.738279808,0.710391823,,,,,,,,,,,,,,,,,,,,,,,,,
141416.0761,2020,골목상권,2110958,역삼역 4번,1,4,861,544,994,59420,0,0,0,0,73119,0,0,0,60105.6,37095,290,2865.442587,0,0.410290075,0.547053433,1.154471545,,,,,,,,,,,,,,,,,,,,,,,,,
25825.82609,2020,골목상권,2110959,신구중학교,1,4,361,170,271,18068,0,0,0,0,35959,0,0,0,17144.6,13136,82,2865.964202,0,0.83428349,0.83428349,0.750692521,,,,,,,,,,,,,,,,,,,,,,,,,
111548.0326,2020,골목상권,2110960,은광여고,1,4,727,422,1522,27506,0,0,0,0,25543,0,0,0,15250.6,13496.5,239,2866.831437,0,1.174490076,1.174490076,2.093535076,,,,,,,,,,,,,,,,,,,,,,,,,
99664.69099,2020,골목상권,2110961,언주역 3번,1,4,2163,1335,962,158098,1,0,0,0,63031,0,0,0,126002.6,98031.5,668,2867.154296,0,1.110564643,0.158652092,0.444752658,,,,,,,,,,,,,,,,,,,,,,,,,
63401.60507,2020,골목상권,2110963,역삼월드메르디앙아파트,1,4,1684,860,780,118587,0,0,0,1,40391,0,0,0,60664.6,54909.5,596,2867.004964,0,0.742739719,0.247579906,0.463182898,,,,,,,,,,,,,,,,,,,,,,,,,
122389.0906,2020,골목상권,2110965,언주역 6번,1,4,2245,1500,1139,167983,0,0,0,2,65107,0,0,0,125045.8,100568.5,706,2866.708253,0,0.921559894,0.307186631,0.507349666,,,,,,,,,,,,,,,,,,,,,,,,,
62458.22826,2020,골목상권,2110966,논현2동주민센터,1,4,2864,1577,1637,288440,0,0,0,0,93544,0,0,0,261039,187422.5,842,2866.647791,0,0.64140939,0.534507825,0.571578212,,,,,,,,,,,,,,,,,,,,,,,,,
258254.3176,2020,골목상권,2110967,역삼역 8번,1,4,1279,864,377,125972,0,0,0,0,68671,0,0,0,94742.2,69596.5,393,2866.797873,0,1.310596904,0.436865635,0.294761532,,,,,,,,,,,,,,,,,,,,,,,,,
340084.0616,2020,골목상권,2110971,선정릉역 4번,1,4,3870,2549,1542,220345,0,1,0,0,133221,0,0,0,131744.8,111778.5,1663,2866.953428,0,0.675569167,0.075063241,0.398449612,,,,,,,,,,,,,,,,,,,,,,,,,
14605.90942,2020,골목상권,2110972,강남세브란스병원미래의학연구센터,1,4,1921,1003,2628,70654,0,0,0,0,46603,0,0,0,36348.2,32533,624,2866.255947,0,0.643735382,0.429156921,1.36803748,,,,,,,,,,,,,,,,,,,,,,,,,
106914.7391,2020,골목상권,2110974,언주중학교,1,4,1513,796,292,185049,0,0,0,0,35150,0,0,0,101708.4,94135.5,542,2865.959757,0,1.706970128,0.568990043,0.192994052,,,,,,,,,,,,,,,,,,,,,,,,,
86148.36413,2020,골목상권,2110975,매봉역 1번,1,4,890,353,10837,54408,0,0,0,0,52363,6777,6734,1,39603.6,37968,250,2865.683419,0.572923629,1.145847259,2.291694517,12.17640449,,,,,,,,,,,,,,,,,,,,,,,,,
41973.46558,2020,골목상권,2110976,언북초등학교,1,4,2022,1080,578,160778,1,0,0,0,55724,0,0,0,114801.2,101734.5,528,2866.039093,0,1.076735338,0.358911779,0.285855589,,,,,,,,,,,,,,,,,,,,,,,,,
45344.25362,2020,골목상권,2110977,논현로18길,1,4,691,340,148,23731,0,0,0,0,17287,0,0,0,17884,14711.5,119,2866.020382,0,5.20622433,0,0.214182344,,,,,,,,,,,,,,,,,,,,,,,,,
48525.01449,2020,골목상권,2110980,개포지구대옆,1,4,2629,1125,663,157609,0,0,0,0,85827,0,0,0,84460.8,76034,701,2866.350811,0,0.349540354,0.116513451,0.252187143,,,,,,,,,,,,,,,,,,,,,,,,,
122142.3949,2020,골목상권,2110981,국악고교사거리,1,4,2118,907,361,108501,0,0,0,0,67409,610,0,0,67165.8,63112,580,2866.541552,0.593392574,1.335133291,0.296696287,0.170443815,,,,,,,,,,,,,,,,,,,,,,,,,
48383.57246,2020,골목상권,2110982,강남구보훈회관,1,4,827,406,166,56512,0,0,0,0,19865,0,0,0,29460,30299,206,2866.399455,0,1.510193808,0.503397936,0.200725514,,,,,,,,,,,,,,,,,,,,,,,,,
162883.808,2020,골목상권,2110983,국립국악고등학교,1,4,2703,1231,783,130659,1,0,0,0,56041,0,0,0,64339.6,62863,611,2865.859047,0,0.535322353,0.535322353,0.289678135,,,,,,,,,,,,,,,,,,,,,,,,,
62599.91123,2020,골목상권,2110984,포이초등학교(개포목련어린이공원),1,4,4267,1912,1556,325586,0,0,0,0,137097,222,0,0,136237.4,134354.5,1067,2866.070807,0.072941056,0.875292676,0.729410563,0.364659011,,,,,,,,,,,,,,,,,,,,,,,,,
112834.0036,2020,골목상권,2110985,청담근린공원,1,4,956,480,1338,61904,0,0,0,0,43265,0,0,0,41310.8,37607.5,239,2866.125768,0,0.693401133,0.231133711,1.39958159,,,,,,,,,,,,,,,,,,,,,,,,,
62732.18478,2020,골목상권,2110988,청담역 3번,1,4,1289,463,1594,43639,0,0,0,0,79185,0,21603,1,29880,29929.5,345,2866.44334,0,0.378859633,0.252573088,1.236617533,,,,,,,,,,,,,,,,,,,,,,,,,
83227.01329,2020,골목상권,2110989,대치동아우편취급국,1,4,1588,904,444,142585,1,0,0,0,40587,0,0,0,101556.8,81554,687,2866.708194,0,2.217458792,0.24638431,0.279596977,,,,,,,,,,,,,,,,,,,,,,,,,
89030.34541,2020,골목상권,2110992,도곡초등학교,1,4,7894,3681,2179,493643,3,0,0,0,138866,0,0,0,254919.8,284296.5,1958,2866.047232,0,1.296213616,0.216035603,0.27603243,,,,,,,,,,,,,,,,,,,,,,,,,
45697.06341,2020,골목상권,2110994,개포고등학교,1,4,1777,797,494,183737,1,0,0,0,61589,0,0,0,86070.2,81914,362,2864.546627,0,0.974199938,2.922599815,0.277996624,,,,,,,,,,,,,,,,,,,,,,,,,
46326.32246,2020,골목상권,2110995,봉은사역 4번,1,4,2802,1097,5085,137607,0,0,0,0,122756,0,0,0,76774.4,76557.5,893,2865.051224,0.081462413,0.24438724,0.407312066,1.814775161,,,,,,,,,,,,,,,,,,,,,,,,,
47756.98913,2020,골목상권,2110996,대치2동주민센터,1,4,1430,682,1959,159080,2,0,0,0,112840,6,0,0,102892.2,101402,525,2864.701682,0.088621056,0.265863169,0.708968451,1.36993007,,,,,,,,,,,,,,,,,,,,,,,,,
178830.8546,2020,골목상권,2110997,대청초등학교,1,4,7187,3441,1724,873376,1,0,0,0,236963,8040,0,0,392765,379994,836,2863.949582,0.548608855,0.886214303,1.89903065,0.239877557,,,,,,,,,,,,,,,,,,,,,,,,,
188163.3207,2020,골목상권,2110999,윗방죽마을공원,1,4,3177,2401,268,18847,0,1,0,0,239796,1653,0,0,11517.4,12334.5,17,2863.376943,0.166808454,0.250212681,0.417021135,0.084356311,,,,,,,,,,,,,,,,,,,,,,,,,
0,2020,골목상권,2111000,대왕초등학교(세곡동사거리서남측),1,4,444,201,39,2639,0,0,0,0,52892,505,0,0,7934.2,7073.5,0,2863.617216,0.189064509,0.567193526,0.567193526,0.087837838,,,,,,,,,,,,,,,,,,,,,,,,,
0,2020,골목상권,2111002,한국교통안전공단 강남자동차검사소,1,4,317,0,317,0,0,0,0,0,59240,455,0,0,44.4,105,0,2864.403574,0.168804862,0.506414585,0.844024308,1,,,,,,,,,,,,,,,,,,,,,,,,,
135148.787,2021,골목상권,2110949,한남IC,1,1,564,281,1683,61144,0,0,0,0,62126,0,0,0,46561,38949.5,112,2864.403574,0,0.965779223,0.482889611,2.984042553,,,,,,,,,,,,,,,,,,,,,,,,,
77475.28889,2021,골목상권,2110951,신사은행나무공원,1,1,979,574,273,133230,0,0,0,0,29000,0,0,0,88718,72744,161,2864.594258,0,1.034482759,0.344827586,0.278855975,,,,,,,,,,,,,,,,,,,,,,,,,
146944.1481,2021,골목상권,2110952,논현목련공원,1,1,868,571,117,53238,0,0,0,0,21629,0,0,0,26127,26015,257,2865.31913,0,1.387026677,0.924684451,0.134792627,,,,,,,,,,,,,,,,,,,,,,,,,
22237.87037,2021,골목상권,2110954,국기원,1,1,448,303,636,39166,0,0,0,2,39798,0,0,0,56907.6,53001.5,34,2865.545553,0,0.753806724,0.753806724,1.419642857,,,,,,,,,,,,,,,,,,,,,,,,,
242125.8134,2021,골목상권,2110955,논현초등학교,1,1,7089,4515,3430,742230,0,0,0,0,190912,0,0,0,418285.4,390410.5,2056,2866.432635,0,1.519024472,0.62856185,0.483848216,,,,,,,,,,,,,,,,,,,,,,,,,
155626.5556,2021,골목상권,2110957,언북중학교,1,1,1761,1088,1251,179156,0,0,0,0,94815,0,0,0,146781.2,96257.5,529,2865.44571,0,0.632811264,0.738279808,0.710391823,,,,,,,,,,,,,,,,,,,,,,,,,
109425.0296,2021,골목상권,2110958,역삼역 4번,1,1,861,544,994,60295,0,0,0,0,73119,0,0,0,64035.4,38382,290,2866.109373,0,0.410290075,0.547053433,1.154471545,,,,,,,,,,,,,,,,,,,,,,,,,
20190.41481,2021,골목상권,2110959,신구중학교,1,1,361,170,271,17760,0,0,0,0,35959,0,0,0,16858.4,13093,82,2866.631049,0,0.83428349,0.83428349,0.750692521,,,,,,,,,,,,,,,,,,,,,,,,,
97279.9,2021,골목상권,2110960,은광여고,1,1,727,422,1522,28117,0,0,0,0,25543,0,0,0,15055,13998.5,239,2867.4982,0,1.174490076,1.174490076,2.093535076,,,,,,,,,,,,,,,,,,,,,,,,,
83433.51746,2021,골목상권,2110961,언주역 3번,1,1,2163,1335,962,234875,1,0,0,0,63031,0,0,0,173155.2,145304.5,668,2867.821203,0,1.110564643,0.158652092,0.444752658,,,,,,,,,,,,,,,,,,,,,,,,,
52179.43333,2021,골목상권,2110963,역삼월드메르디앙아파트,1,1,1684,860,780,102945,0,0,0,1,40391,0,0,0,54335.4,48511,596,2867.67221,0,0.742739719,0.247579906,0.463182898,,,,,,,,,,,,,,,,,,,,,,,,,
115002.9074,2021,골목상권,2110965,언주역 6번,1,1,2245,1500,1139,166965,0,0,0,2,65107,0,0,0,123456.8,97052.5,706,2867.3759,0,0.921559894,0.307186631,0.507349666,,,,,,,,,,,,,,,,,,,,,,,,,
65040.00741,2021,골목상권,2110966,논현2동주민센터,1,1,2864,1577,1637,289701,0,0,0,0,93544,0,0,0,276793,193169,842,2867.315741,0,0.64140939,0.534507825,0.571578212,,,,,,,,,,,,,,,,,,,,,,,,,
221432.6025,2021,골목상권,2110967,역삼역 8번,1,1,1279,864,377,125371,0,0,0,0,68671,0,0,0,90367.8,67438.5,393,2867.466038,0,1.310596904,0.436865635,0.294761532,,,,,,,,,,,,,,,,,,,,,,,,,
316728.5914,2021,골목상권,2110971,선정릉역 4번,1,1,3870,2549,1542,216891,0,1,0,0,133221,0,0,0,127036.4,107818,1663,2867.621806,0,0.675569167,0.075063241,0.398449612,,,,,,,,,,,,,,,,,,,,,,,,,
10724.34815,2021,골목상권,2110972,강남세브란스병원미래의학연구센터,1,1,1921,1003,2628,75596,0,0,0,0,46603,0,0,0,40143.2,35780,624,2866.924894,0,0.643735382,0.429156921,1.36803748,,,,,,,,,,,,,,,,,,,,,,,,,
100092.037,2021,골목상권,2110974,언주중학교,1,1,1513,796,292,201024,0,0,0,0,35150,0,0,0,109818.2,102402.5,542,2866.629105,0,1.706970128,0.568990043,0.192994052,,,,,,,,,,,,,,,,,,,,,,,,,
52953.16481,2021,골목상권,2110975,매봉역 1번,1,1,890,353,10837,54138,0,0,0,0,52363,2117,5324,1,42377.2,40289.5,250,2866.353161,0.381949086,1.145847259,2.291694517,12.17640449,,,,,,,,,,,,,,,,,,,,,,,,,
32225.00926,2021,골목상권,2110976,언북초등학교,1,1,2022,1080,578,159835,1,0,0,0,55724,0,0,0,113018.8,99031.5,528,2866.708965,0,1.076735338,0.358911779,0.285855589,,,,,,,,,,,,,,,,,,,,,,,,,
38852.09012,2021,골목상권,2110977,논현로18길,1,1,691,340,148,25991,0,0,0,0,17287,0,0,0,18939.4,15428,119,2866.690541,0,5.20622433,0,0.214182344,,,,,,,,,,,,,,,,,,,,,,,,,
43896.03704,2021,골목상권,2110980,개포지구대옆,1,1,2629,1125,663,143205,0,0,0,0,85827,0,0,0,77951.6,70725,701,2867.021111,0,0.349540354,0.116513451,0.252187143,,,,,,,,,,,,,,,,,,,,,,,,,
110281.937,2021,골목상권,2110981,국악고교사거리,1,1,2118,907,361,102185,0,0,0,0,67409,10,0,0,65946.4,60562.5,580,2867.212052,0.148348143,1.335133291,0.296696287,0.170443815,,,,,,,,,,,,,,,,,,,,,,,,,
55203.41481,2021,골목상권,2110982,강남구보훈회관,1,1,827,406,166,52408,0,0,0,0,19865,0,0,0,27183.6,27772,206,2867.070293,0,1.510193808,0.503397936,0.200725514,,,,,,,,,,,,,,,,,,,,,,,,,
125739.9889,2021,골목상권,2110983,국립국악고등학교,1,1,2703,1231,783,137251,1,0,0,0,56041,42,0,0,66712.2,66143,611,2866.530389,0.178440784,0.535322353,0.535322353,0.289678135,,,,,,,,,,,,,,,,,,,,,,,,,
96564.15278,2021,골목상권,2110984,포이초등학교(개포목련어린이공원),1,1,4267,1912,1556,332071,0,0,0,0,137097,174,0,0,138699,136036.5,1067,2866.74234,0.072941056,0.583528451,0.729410563,0.364659011,,,,,,,,,,,,,,,,,,,,,,,,,
129727.4333,2021,골목상권,2110985,청담근린공원,1,1,956,480,1338,52098,0,0,0,0,43265,0,0,0,37171.4,33350,239,2866.797557,0,0.693401133,0.231133711,1.39958159,,,,,,,,,,,,,,,,,,,,,,,,,
41811.92963,2021,골목상권,2110988,청담역 3번,1,1,1289,463,1594,38312,0,0,0,0,79185,0,17689,1,28352.6,28226,345,2867.115276,0,0.378859633,0.252573088,1.236617533,,,,,,,,,,,,,,,,,,,,,,,,,
92547.26173,2021,골목상권,2110989,대치동아우편취급국,1,1,1588,904,444,150162,1,0,0,0,40587,0,0,0,107167.4,86481,687,2867.380299,0,2.217458792,0.24638431,0.279596977,,,,,,,,,,,,,,,,,,,,,,,,,
62535.77593,2021,골목상권,2110992,도곡초등학교,1,1,7894,3681,2179,485946,3,0,0,0,138866,0,0,0,256594.8,279206.5,1958,2866.719892,0,1.296213616,0.216035603,0.27603243,,,,,,,,,,,,,,,,,,,,,,,,,
32694.38148,2021,골목상권,2110994,개포고등학교,1,1,1777,797,494,173809,1,0,0,0,61589,0,0,0,81282.8,77705.5,362,2865.220191,0,0.974199938,2.922599815,0.277996624,,,,,,,,,,,,,,,,,,,,,,,,,
41837.3037,2021,골목상권,2110995,봉은사역 4번,1,1,2802,1097,5085,134114,0,0,0,0,122756,0,0,0,76870,75101.5,893,2865.724859,0.081462413,0.24438724,0.407312066,1.814775161,,,,,,,,,,,,,,,,,,,,,,,,,
43631.74074,2021,골목상권,2110996,대치2동주민센터,1,1,1430,682,1959,153715,2,0,0,0,112840,1,0,0,96862.6,94865,525,2865.375743,0.088621056,0.265863169,0.708968451,1.36993007,,,,,,,,,,,,,,,,,,,,,,,,,
136880.6921,2021,골목상권,2110997,대청초등학교,1,1,7187,3441,1724,893073,1,0,0,0,236963,8894,0,0,402343,388401,836,2864.624235,0.422006811,0.886214303,1.89903065,0.239877557,,,,,,,,,,,,,,,,,,,,,,,,,
159033.0222,2021,골목상권,2110999,윗방죽마을공원,1,1,3177,2401,268,18641,0,1,0,0,239796,2500,0,0,11417.2,12123.5,17,2864.052115,0.208510567,0.250212681,0.417021135,0.084356311,,,,,,,,,,,,,,,,,,,,,,,,,
0,2021,골목상권,2111000,대왕초등학교(세곡동사거리서남측),1,1,444,201,39,2643,0,0,0,0,52892,293,0,0,7879.6,7199,0,2864.29257,0.189064509,0.567193526,0.567193526,0.087837838,,,,,,,,,,,,,,,,,,,,,,,,,
0,2021,골목상권,2111002,한국교통안전공단 강남자동차검사소,1,1,317,0,317,0,0,0,0,0,59240,410,0,0,27.6,96,0,2865.078881,0.168804862,0.506414585,0.844024308,1,,,,,,,,,,,,,,,,,,,,,,,,,
139275.6722,2021,골목상권,2110949,한남IC,1,2,564,281,1683,61779,0,0,0,0,62126,0,0,0,49102.8,40226,112,2865.078881,0,0.965779223,0.482889611,2.984042553,,,,,,,,,,,,,,,,,,,,,,,,,
61267.78297,2021,골목상권,2110951,신사은행나무공원,1,2,979,574,273,122649,0,0,0,0,29000,0,0,0,84468.2,68540,161,2865.269766,0,1.379310345,0.344827586,0.278855975,,,,,,,,,,,,,,,,,,,,,,,,,
122979.978,2021,골목상권,2110952,논현목련공원,1,2,868,571,117,53083,0,0,0,0,21629,0,0,0,26030.2,25586.5,257,2865.994618,0,1.387026677,0.924684451,0.134792627,,,,,,,,,,,,,,,,,,,,,,,,,
15677.03022,2021,골목상권,2110954,국기원,1,2,448,303,636,40563,0,0,0,2,39798,0,0,0,63287.8,59592,34,2866.221227,0,1.005075632,0.753806724,1.419642857,,,,,,,,,,,,,,,,,,,,,,,,,
239068.9582,2021,골목상권,2110955,논현초등학교,1,2,7089,4515,3430,750101,0,0,0,0,190912,0,0,0,413719.6,387919,2056,2867.108222,0,1.571404626,0.62856185,0.483848216,,,,,,,,,,,,,,,,,,,,,,,,,
182187.619,2021,골목상권,2110957,언북중학교,1,2,1761,1088,1251,183107,0,0,0,0,94815,0,0,0,154015.6,97957,529,2866.121988,0,0.632811264,0.738279808,0.710391823,,,,,,,,,,,,,,,,,,,,,,,,,
104579.0733,2021,골목상권,2110958,역삼역 4번,1,2,861,544,994,57111,0,0,0,0,73119,0,0,0,63935,38053.5,290,2866.785656,0,0.410290075,0.547053433,1.154471545,,,,,,,,,,,,,,,,,,,,,,,,,
42445.21978,2021,골목상권,2110959,신구중학교,1,2,361,170,271,20189,0,0,0,0,35959,0,0,0,18927.8,15359,82,2867.307397,0,0.83428349,0.83428349,0.750692521,,,,,,,,,,,,,,,,,,,,,,,,,
101854.1575,2021,골목상권,2110960,은광여고,1,2,727,422,1522,31520,0,0,0,0,25543,0,0,0,17158.8,15174,239,2868.174468,0,1.174490076,1.174490076,2.093535076,,,,,,,,,,,,,,,,,,,,,,,,,
66166.83028,2021,골목상권,2110961,언주역 3번,1,2,2163,1335,962,262460,1,0,0,0,63031,0,0,0,200280.2,159479.5,668,2868.497618,0,1.427868826,0.158652092,0.444752658,,,,,,,,,,,,,,,,,,,,,,,,,
50545.01832,2021,골목상권,2110963,역삼월드메르디앙아파트,1,2,1684,860,780,97468,0,0,0,1,40391,0,0,0,50249.8,44176,596,2868.348968,0,0.742739719,0.247579906,0.463182898,,,,,,,,,,,,,,,,,,,,,,,,,
109748.022,2021,골목상권,2110965,언주역 6번,1,2,2245,1500,1139,169738,0,0,0,2,65107,0,0,0,124427.2,98746,706,2868.053063,0,0.460779947,0.307186631,0.507349666,,,,,,,,,,,,,,,,,,,,,,,,,
67124.42674,2021,골목상권,2110966,논현2동주민센터,1,2,2864,1577,1637,304708,0,0,0,0,93544,0,0,0,286814.6,203277,842,2867.99321,0,0.64140939,0.534507825,0.571578212,,,,,,,,,,,,,,,,,,,,,,,,,
245019.514,2021,골목상권,2110967,역삼역 8번,1,2,1279,864,377,128854,0,0,0,0,68671,0,0,0,92800.2,68578.5,393,2868.143727,0,1.310596904,0.436865635,0.294761532,,,,,,,,,,,,,,,,,,,,,,,,,
337266.8376,2021,골목상권,2110971,선정릉역 4번,1,2,3870,2549,1542,210739,0,1,0,0,133221,0,0,0,122304,102460,1663,2868.299712,0,0.675569167,0.075063241,0.398449612,,,,,,,,,,,,,,,,,,,,,,,,,
31504.94139,2021,골목상권,2110972,강남세브란스병원미래의학연구센터,1,2,1921,1003,2628,74012,0,0,0,0,46603,0,0,0,39572.4,34628,624,2867.603371,0,0.643735382,0.429156921,1.36803748,,,,,,,,,,,,,,,,,,,,,,,,,
104060.8956,2021,골목상권,2110974,언주중학교,1,2,1513,796,292,206952,0,0,0,0,35150,0,0,0,111938.6,102342.5,542,2867.307988,0,1.706970128,0.568990043,0.192994052,,,,,,,,,,,,,,,,,,,,,,,,,
